id,class,segmentation
case7_day0_slice_0074,large_bowel,
case7_day0_slice_0074,small_bowel,
case7_day0_slice_0074,stomach,30746 9 31009 14 31273 17 31537 20 31802 22 32067 23 32332 25 32597 26 32863 27 33128 28 33394 28 33660 28 33926 28 34192 28 34458 28 34724 28 34991 27 35258 26 35524 26 35791 24 36057 24 36324 23 36590 23 36856 22 37123 21 37389 21 37656 19 37922 19 38189 17 38456 14 38723 11 38990 6
case7_day0_slice_0075,large_bowel,
case7_day0_slice_0075,small_bowel,
case7_day0_slice_0075,stomach,28620 8 28884 12 29149 14 29414 16 29679 17 29944 19 30210 19 30475 20 30741 21 31006 22 31271 24 31537 24 31802 25 32068 26 32334 26 32600 26 32866 26 33132 26 33398 26 33664 26 33930 26 34196 25 34462 25 34727 26 34993 26 35259 26 35525 25 35792 24 36058 24 36324 23 36590 23 36857 22 37123 21 37389 21 37656 20 37922 19 38189 16 38456 14 38723 10
case7_day0_slice_0076,large_bowel,
case7_day0_slice_0076,small_bowel,
case7_day0_slice_0076,stomach,26494 7 26759 10 27024 12 27289 14 27554 15 27820 16 28085 17 28351 17 28617 17 28883 18 29148 19 29414 19 29679 21 29945 21 30210 22 30476 23 30742 23 31007 24 31273 24 31539 24 31804 25 32070 25 32336 25 32602 25 32867 26 33133 26 33399 26 33665 26 33930 26 34196 26 34462 26 34728 25 34994 25 35259 26 35525 26 35791 25 36058 24 36324 24 36590 24 36857 22 37123 22 37389 21 37656 19 37922 18 38189 16 38456 13 38725 6
case7_day0_slice_0077,large_bowel,
case7_day0_slice_0077,small_bowel,
case7_day0_slice_0077,stomach,24900 5 25164 10 25430 11 25695 13 25960 15 26226 15 26491 16 26757 17 27022 18 27288 18 27554 18 27820 18 28085 20 28351 20 28617 20 28882 21 29148 22 29413 23 29679 23 29945 23 30211 24 30477 24 30743 24 31009 24 31275 24 31541 24 31807 24 32073 24 32339 24 32605 24 32871 24 33136 24 33402 24 33668 24 33934 23 34200 23 34465 24 34731 23 34997 23 35263 22 35529 22 35795 22 36061 21 36327 21 36593 20 36859 19 37125 18 37392 17 37659 15 37927 11
case7_day0_slice_0078,large_bowel,
case7_day0_slice_0078,small_bowel,
case7_day0_slice_0078,stomach,23306 4 23569 10 23834 12 24100 13 24366 14 24631 15 24897 16 25163 16 25428 17 25694 17 25959 19 26225 19 26491 19 26756 20 27022 20 27288 20 27554 21 27819 22 28085 22 28350 23 28616 23 28882 23 29148 24 29414 24 29680 24 29947 23 30213 24 30479 24 30746 23 31012 23 31278 23 31544 23 31810 23 32076 23 32342 22 32608 22 32874 22 33140 21 33406 21 33671 21 33937 21 34202 21 34468 20 34733 21 34998 21 35264 21 35530 20 35796 20 36062 19 36328 19 36595 17 36861 16 37129 14 37397 10
case7_day0_slice_0079,large_bowel,20664 3 20929 5 21195 5 21460 7 21726 7 21992 7 22259 5 22525 5
case7_day0_slice_0079,small_bowel,
case7_day0_slice_0079,stomach,22772 5 23037 9 23301 12 23567 13 23832 15 24098 16 24363 17 24629 18 24894 19 25160 19 25426 19 25691 21 25957 21 26223 21 26489 21 26754 23 27020 23 27286 23 27552 23 27818 24 28084 24 28351 23 28617 23 28883 23 29149 23 29415 24 29682 23 29948 23 30214 23 30481 22 30747 22 31013 22 31279 22 31545 22 31811 21 32077 21 32343 21 32609 21 32875 21 33141 20 33407 19 33673 19 33939 18 34205 17 34471 17 34737 16 35004 14 35270 13 35537 11 35805 8
case7_day0_slice_0080,large_bowel,16839 3 17104 4 17371 3 20131 3 20396 6 20660 9 20926 9 21191 11 21457 11 21723 11 21989 11 22255 11 22522 10 22789 9 23057 6
case7_day0_slice_0080,small_bowel,
case7_day0_slice_0080,stomach,21176 1 21439 6 21704 8 21970 10 22235 12 22501 12 22766 14 23032 15 23298 16 23563 18 23829 18 24095 19 24361 19 24627 20 24893 20 25159 21 25425 21 25691 21 25957 22 26223 22 26489 22 26755 23 27021 23 27287 23 27553 24 27819 24 28085 24 28351 24 28618 23 28884 24 29150 24 29416 24 29683 23 29949 23 30215 23 30482 22 30748 22 31014 22 31281 21 31547 21 31813 20 32080 18 32346 18 32613 16 32879 15 33146 13 33413 11 33679 10 33946 8 34214 4
case7_day0_slice_0081,large_bowel,16838 4 17103 6 17370 5 17636 5 17902 4 19599 2 19863 7 20128 9 20392 12 20657 13 20922 15 21187 16 21453 16 21719 17 21985 17 22251 17 22518 16 22786 14 23054 12 23321 11 23588 9 23857 4
case7_day0_slice_0081,small_bowel,
case7_day0_slice_0081,stomach,21172 5 21436 10 21701 12 21967 13 22233 13 22499 14 22765 15 23031 16 23297 16 23563 17 23829 17 24095 18 24361 18 24627 18 24893 19 25159 19 25425 19 25691 20 25957 20 26223 20 26489 20 26755 21 27021 21 27287 22 27554 21 27820 21 28086 21 28353 20 28619 21 28885 21 29152 20 29418 20 29684 20 29951 19 30217 19 30484 18 30750 18 31017 17 31283 16 31550 14 31816 14 32083 12 32350 10 32617 7
case7_day0_slice_0082,large_bowel,16839 4 17104 6 17369 7 17635 7 17901 6 18167 4 19069 2 19329 11 19593 14 19858 16 20123 17 20389 18 20654 19 20920 20 21186 20 21452 20 21718 21 21984 21 22250 21 22517 20 22784 20 23052 18 23320 16 23588 14 23855 13 24122 11 24389 11 24656 10 24922 10 25189 9 25455 9 25722 8 25988 8 26254 8 26521 7 26787 7 27053 7 27319 7 27585 7 27851 6 28117 6 28384 3
case7_day0_slice_0082,small_bowel,
case7_day0_slice_0082,stomach,20640 4 20903 9 21167 12 21432 14 21698 15 21964 16 22229 17 22496 17 22762 17 23028 18 23294 18 23560 18 23827 18 24093 18 24359 18 24626 18 24892 18 25158 18 25425 17 25691 17 25957 18 26224 17 26490 17 26756 18 27023 17 27289 17 27555 17 27822 17 28088 17 28355 16 28621 17 28888 16 29154 17 29420 17 29687 16 29954 15 30220 14 30487 13 30753 12 31020 10 31287 8 31554 5
case7_day0_slice_0083,large_bowel,16576 3 16839 7 16937 1 17103 10 17201 5 17367 12 17466 6 17632 13 17732 7 17897 14 17997 9 18163 14 18263 10 18429 13 18528 13 18695 12 18794 16 18960 11 19059 18 19226 10 19325 18 19493 7 19590 20 19760 3 19855 21 20121 22 20387 22 20652 24 20919 23 21185 24 21452 23 21718 24 21985 23 22251 23 22518 23 22785 22 23052 21 23319 20 23586 20 23854 18 24122 16 24389 15 24656 14 24922 14 25189 12 25455 12 25722 10 25988 10 26254 9 26520 9 26786 9 27052 9 27318 9 27584 9 27850 8 28116 8 28383 6 28650 5
case7_day0_slice_0083,small_bowel,
case7_day0_slice_0083,stomach,20106 6 20370 9 20635 11 20900 13 21166 13 21432 14 21698 14 21964 15 22230 15 22496 15 22762 16 23028 16 23294 16 23560 16 23827 16 24093 16 24359 16 24625 17 24892 16 25158 16 25425 16 25691 16 25957 16 26224 15 26490 16 26757 15 27023 15 27289 15 27556 14 27823 13 28089 12 28356 10 28623 8
case7_day0_slice_0084,large_bowel,16048 4 16310 9 16403 3 16575 10 16667 6 16840 12 16932 8 17105 13 17198 9 17370 14 17463 10 17635 15 17728 12 17900 17 17994 12 18165 19 18260 14 18430 20 18525 18 18695 21 18791 19 18961 22 19057 20 19226 23 19323 21 19493 22 19589 21 19759 22 19855 22 20025 21 20120 23 20291 20 20386 24 20558 18 20652 24 20824 17 20918 25 21091 16 21185 24 21360 12 21451 25 21629 9 21717 26 21897 7 21984 25 22164 5 22250 25 22431 3 22517 25 22785 23 23052 23 23319 22 23586 21 23854 20 24121 19 24389 17 24656 16 24922 15 25189 14 25455 13 25721 12 25988 10 26254 10 26520 9 26786 9 27052 9 27318 9 27584 9 27850 9 28116 8 28382 8 28649 7 28916 5 29183 2
case7_day0_slice_0084,small_bowel,
case7_day0_slice_0084,stomach,19308 5 19572 8 19837 9 20102 11 20368 11 20633 12 20899 13 21165 13 21431 14 21697 14 21963 14 22229 15 22495 15 22761 15 23027 15 23293 16 23560 15 23826 15 24092 15 24359 14 24625 14 24892 13 25159 12 25425 12 25692 10 25960 7
case7_day0_slice_0085,large_bowel,15515 7 15777 12 16041 14 16306 15 16402 5 16571 15 16666 8 16836 16 16931 10 17101 16 17196 11 17366 17 17462 12 17632 18 17727 14 17887 1 17897 21 17993 16 18151 4 18162 23 18258 19 18415 6 18428 23 18524 20 18680 7 18694 23 18790 22 18945 7 18960 23 19056 22 19209 7 19226 22 19322 23 19474 7 19492 22 19588 23 19739 7 19758 21 19854 24 20004 7 20024 20 20120 24 20270 5 20290 19 20386 25 20535 5 20556 19 20653 25 20802 3 20823 17 20919 25 21089 17 21185 26 21356 15 21451 27 21626 10 21717 27 21898 2 21984 27 22250 27 22517 27 22784 26 23052 25 23320 23 23587 22 23854 22 24121 21 24388 20 24655 19 24921 19 25188 17 25454 17 25720 17 25986 16 26253 15 26519 14 26785 13 27052 12 27318 11 27584 10 27850 10 28116 9 28383 7 28649 7 28915 6 29182 4 29449 2
case7_day0_slice_0085,small_bowel,
case7_day0_slice_0085,stomach,19040 6 19304 9 19568 12 19833 13 20099 14 20364 15 20630 15 20895 16 21161 17 21427 17 21693 17 21959 17 22225 18 22492 17 22758 17 23025 16 23291 16 23558 15 23825 14 24092 13 24359 12 24626 11 24893 9 25161 6
case7_day0_slice_0086,large_bowel,15252 3 15512 11 15775 15 16040 16 16305 17 16401 6 16570 18 16666 8 16836 17 16931 10 17101 18 17196 12 17354 4 17367 18 17460 15 17618 6 17632 19 17725 16 17883 8 17898 19 17991 17 18148 9 18163 20 18256 20 18413 9 18429 20 18522 21 18678 10 18695 21 18788 23 18942 11 18961 21 19054 23 19207 11 19226 22 19320 24 19473 9 19492 22 19587 24 19738 9 19758 22 19853 24 20003 9 20024 22 20120 24 20269 8 20291 20 20386 24 20534 8 20557 20 20652 25 20800 7 20823 20 20919 25 21067 4 21089 20 21185 26 21355 20 21451 27 21622 18 21718 26 21889 15 21985 26 22156 11 22251 27 22426 4 22518 26 22785 26 23052 25 23320 24 23587 23 23854 22 24121 21 24388 20 24655 19 24922 18 25188 18 25454 18 25721 16 25987 16 26253 15 26519 15 26785 14 27051 13 27317 13 27583 12 27849 12 28116 10 28382 10 28648 10 28914 10 29181 8 29447 8 29714 6 29981 3
case7_day0_slice_0086,small_bowel,
case7_day0_slice_0086,stomach,18509 3 18771 9 19035 12 19299 14 19564 16 19829 17 20095 17 20360 18 20626 18 20892 18 21158 18 21424 18 21690 19 21956 19 22222 19 22489 19 22756 18 23024 16 23292 14 23559 12 23827 10 24094 8 24361 6
case7_day0_slice_0087,large_bowel,15246 9 15510 13 15774 16 16039 18 16136 5 16305 18 16401 7 16557 3 16570 19 16666 9 16821 6 16835 19 16930 12 17086 8 17101 19 17195 13 17351 9 17367 19 17459 16 17616 10 17632 20 17723 18 17881 12 17898 20 17988 20 18146 12 18164 20 18254 21 18411 13 18430 20 18520 22 18676 13 18695 21 18787 22 18941 13 18961 21 19053 23 19206 13 19227 21 19320 23 19472 11 19493 21 19587 23 19737 11 19759 21 19853 23 20002 11 20025 20 20120 23 20268 10 20291 19 20386 23 20534 9 20557 19 20653 23 20800 8 20823 19 20919 24 21066 7 21089 19 21185 25 21332 5 21356 19 21452 25 21599 1 21622 19 21718 26 21888 20 21984 27 22155 19 22251 27 22421 19 22517 27 22688 18 22784 27 22955 16 23053 25 23231 3 23320 24 23588 22 23855 22 24122 21 24389 20 24656 19 24922 19 25189 17 25455 17 25721 17 25987 16 26253 16 26519 15 26785 15 27050 15 27316 15 27582 14 27849 13 28115 12 28381 12 28647 12 28913 12 29179 12 29446 11 29712 11 29979 9 30245 8 30512 6
case7_day0_slice_0087,small_bowel,
case7_day0_slice_0087,stomach,18503 10 18767 13 19031 15 19296 17 19561 18 19826 19 20091 20 20357 20 20623 21 20889 21 21155 21 21421 21 21687 21 21953 21 22220 20 22487 19 22754 18 23022 16 23291 13 23559 10 23827 7
case7_day0_slice_0088,large_bowel,15246 5 15509 14 15774 16 15872 2 16039 18 16136 6 16291 5 16304 19 16401 8 16556 7 16570 19 16666 9 16821 8 16835 20 16930 12 17086 9 17101 20 17195 13 17351 11 17367 20 17459 16 17616 12 17632 21 17723 18 17882 12 17898 20 17989 19 18147 12 18164 20 18254 20 18412 13 18430 20 18520 21 18676 14 18696 19 18786 22 18941 13 18962 19 19053 21 19207 12 19228 18 19320 21 19472 11 19495 16 19586 21 19738 10 19761 15 19853 21 20003 10 20027 15 20120 21 20268 11 20293 15 20386 21 20534 10 20559 15 20653 21 20800 9 20825 16 20919 22 21066 8 21091 17 21185 23 21332 7 21357 18 21452 24 21598 5 21623 19 21718 25 21864 3 21889 19 21984 26 22155 19 22251 26 22421 20 22517 26 22687 20 22784 26 22954 18 23053 24 23221 16 23321 22 23498 2 23589 21 23856 20 24123 19 24389 19 24656 18 24922 18 25189 17 25455 17 25721 16 25987 16 26253 16 26519 16 26784 17 27050 17 27316 17 27582 17 27848 17 28114 17 28380 17 28646 17 28912 16 29178 16 29445 14 29711 13 29978 12 30244 11 30511 10 30777 9 31045 6
case7_day0_slice_0088,small_bowel,
case7_day0_slice_0088,stomach,17972 6 18235 11 18499 14 18764 16 19028 18 19292 20 19557 21 19822 23 20088 23 20353 24 20619 24 20885 24 21151 24 21418 23 21684 23 21951 22 22217 22 22485 20 22753 17 23022 13 23291 9
case7_day0_slice_0089,large_bowel,15246 7 15509 13 15761 2 15774 15 16025 6 16039 17 16136 5 16291 7 16304 19 16400 8 16556 8 16570 19 16665 10 16821 10 16835 20 16930 11 17086 11 17101 20 17194 14 17351 12 17366 21 17458 16 17616 13 17632 21 17723 18 17882 12 17898 21 17988 20 18147 13 18164 21 18254 20 18412 13 18430 21 18520 20 18677 13 18696 20 18786 21 18942 13 18963 19 19053 20 19207 12 19230 17 19320 19 19473 11 19497 14 19587 19 19738 11 19763 10 19853 19 20004 10 20029 10 20120 18 20269 10 20294 13 20386 19 20535 9 20560 14 20653 19 20800 10 20825 16 20919 20 21066 9 21091 17 21186 20 21332 8 21357 18 21452 21 21598 7 21623 19 21718 23 21864 6 21889 20 21984 24 22130 4 22155 20 22250 25 22397 1 22421 21 22517 25 22687 21 22784 25 22953 21 23052 24 23220 20 23322 21 23487 18 23590 19 23765 5 23858 17 24124 18 24391 17 24657 17 24924 15 25190 15 25456 15 25722 15 25988 14 26254 14 26520 14 26786 14 27052 14 27317 16 27582 17 27847 19 28113 19 28379 19 28645 20 28911 20 29178 19 29444 19 29711 18 29977 17 30244 16 30510 16 30776 15 31043 13 31310 11 31577 8 31844 5
case7_day0_slice_0089,small_bowel,
case7_day0_slice_0089,stomach,17704 8 17967 12 18232 14 18496 16 18761 18 19025 20 19290 22 19555 23 19820 24 20086 24 20351 25 20617 25 20883 25 21149 25 21414 26 21680 26 21946 25 22213 24 22479 23 22746 21 23014 18
case7_day0_slice_0090,large_bowel,15510 11 15760 5 15775 13 15867 6 16025 7 16040 15 16132 9 16290 9 16305 17 16398 9 16555 10 16570 18 16663 11 16820 11 16836 19 16928 13 17085 12 17101 21 17193 14 17350 13 17367 21 17458 16 17616 13 17632 22 17724 16 17881 14 17898 22 17990 17 18147 13 18164 22 18256 17 18412 14 18429 23 18523 17 18677 14 18696 22 18789 17 18942 13 18962 22 19055 17 19207 13 19229 20 19321 17 19473 12 19497 17 19588 16 19738 11 19764 9 19775 3 19854 16 20004 11 20030 9 20120 16 20270 10 20296 10 20387 14 20535 10 20561 12 20653 15 20801 10 20827 13 20920 17 21066 10 21092 15 21186 19 21332 9 21358 16 21452 21 21598 8 21624 17 21717 23 21863 8 21889 19 21984 23 22130 6 22155 20 22250 23 22396 4 22421 21 22516 24 22687 21 22783 25 22953 22 23051 24 23220 21 23322 19 23486 21 23591 17 23753 20 23858 16 24021 17 24125 15 24392 14 24658 14 24924 14 25191 13 25457 12 25723 12 25989 12 26255 12 26521 12 26786 13 27052 13 27316 16 27581 18 27847 19 28113 19 28379 20 28646 19 28913 18 29179 18 29446 17 29712 17 29978 17 30244 16 30510 16 30777 14 31044 12 31310 11 31577 9 31845 5
case7_day0_slice_0090,small_bowel,
case7_day0_slice_0090,stomach,17435 10 17699 13 17964 15 18228 17 18493 19 18758 20 19023 22 19288 23 19553 24 19819 24 20084 25 20349 26 20614 27 20879 28 21145 27 21410 28 21676 27 21942 27 22208 26 22474 25 22741 23 23008 18 23275 14 23544 7
case7_day0_slice_0091,large_bowel,15494 5 15511 10 15602 4 15759 7 15775 13 15866 7 16024 9 16040 15 16131 9 16289 10 16306 16 16397 10 16555 11 16571 17 16663 10 16820 12 16836 18 16929 11 17085 13 17102 19 17195 11 17350 14 17367 21 17461 12 17615 15 17633 21 17727 13 17881 14 17898 23 17993 13 18146 15 18164 23 18259 14 18412 14 18430 24 18525 13 18677 14 18696 24 18790 14 18942 14 18962 24 19056 14 19207 14 19229 22 19322 13 19473 12 19496 21 19588 13 19738 12 19764 9 19775 6 19855 11 20004 12 20031 8 20042 3 20121 11 20270 11 20297 9 20387 10 20535 11 20562 11 20654 9 20801 11 20828 11 20920 10 20935 1 21066 11 21093 13 21186 18 21332 10 21358 15 21451 21 21597 11 21624 16 21717 22 21863 10 21890 16 21983 23 22129 8 22156 17 22249 23 22396 5 22422 18 22516 22 22663 2 22688 19 22783 21 22954 21 23051 19 23220 22 23324 12 23486 22 23592 10 23753 22 23859 9 24019 21 24126 9 24286 19 24392 9 24554 4 24567 2 24659 8 24925 9 25191 9 25457 9 25723 9 25989 9 26255 9 26521 9 26787 9 27053 10 27319 11 27585 12 27851 14 28116 16 28382 17 28648 17 28914 17 29180 17 29446 17 29712 17 29978 16 30244 16 30510 16 30777 14 31044 13 31311 11 31578 9 31845 6
case7_day0_slice_0091,small_bowel,
case7_day0_slice_0091,stomach,17171 5 17434 10 17698 13 17962 15 18227 17 18492 19 18757 20 19022 21 19287 22 19552 23 19817 24 20082 25 20347 26 20612 27 20878 27 21143 27 21408 28 21673 28 21938 28 22203 29 22469 28 22735 26 23001 25 23267 22 23533 19 23800 13 24068 7
case7_day0_slice_0092,large_bowel,15230 2 15337 3 15494 6 15514 11 15600 8 15758 9 15777 15 15865 10 16024 10 16042 17 16131 10 16289 11 16307 19 16396 12 16555 11 16572 20 16662 12 16819 13 16838 20 16928 13 17084 14 17103 21 17194 14 17349 15 17368 22 17460 15 17615 15 17634 22 17726 15 17880 16 17899 23 17992 16 18146 15 18164 24 18257 16 18411 16 18430 24 18523 16 18677 14 18696 24 18789 15 18942 14 18962 24 19054 16 19207 14 19229 23 19320 15 19472 14 19496 21 19586 15 19737 14 19765 8 19774 8 19853 13 20003 13 20032 7 20042 5 20119 13 20268 14 20298 8 20385 12 20533 14 20563 10 20652 11 20799 13 20828 11 20918 11 21065 13 21094 11 21185 10 21330 14 21359 13 21451 11 21468 3 21596 13 21625 14 21717 11 21732 6 21862 13 21891 14 21983 11 21998 7 22129 11 22156 16 22250 10 22263 9 22395 10 22422 17 22516 9 22529 9 22662 7 22688 18 22783 7 22795 9 22954 19 23052 1 23062 8 23220 21 23328 7 23486 22 23596 3 23752 22 24018 22 24285 21 24552 19 24819 16 25460 4 25725 6 25990 8 26256 8 26522 9 26788 9 27054 10 27319 11 27585 12 27851 13 27868 7 28117 25 28383 25 28649 26 28914 27 29180 27 29446 27 29712 27 29978 27 30244 26 30511 25 30777 25 31044 24 31311 23 31578 22 31848 18 32116 17 32383 16 32650 14 32920 10 33188 7 33458 1
case7_day0_slice_0092,small_bowel,23786 6 24047 11 24312 13 24576 15 24842 15 25107 16 25372 17 25638 17 25903 17 26170 16 26437 2 26441 9
case7_day0_slice_0092,stomach,17170 5 17434 8 17697 12 17960 16 18225 18 18490 19 18755 21 19020 22 19285 23 19551 23 19816 24 20081 25 20346 26 20611 26 20876 27 21141 27 21406 28 21671 28 21936 28 22202 27 22467 27 22731 28 22996 27 23262 26 23527 25 23793 22 24059 16 24326 12 24593 8 24860 4
case7_day0_slice_0093,large_bowel,14728 1 14988 9 15229 5 15252 12 15335 4 15493 9 15516 14 15599 8 15759 9 15779 18 15865 10 16024 11 16044 18 16130 11 16289 12 16309 19 16395 13 16555 12 16574 20 16661 13 16819 14 16839 21 16927 14 17084 15 17104 22 17193 15 17349 16 17369 23 17459 16 17614 17 17634 24 17725 17 17880 16 17900 23 17991 17 18145 17 18165 24 18256 18 18411 16 18431 23 18522 18 18676 16 18697 23 18788 18 18941 16 18963 23 19053 18 19206 16 19230 21 19319 18 19471 16 19497 20 19586 16 19735 17 19766 7 19775 7 19852 15 20001 16 20033 7 20042 6 20119 13 20266 17 20298 8 20385 12 20532 16 20564 9 20652 11 20797 16 20829 10 20919 10 21063 16 21094 11 21186 9 21329 15 21360 12 21452 9 21595 15 21625 13 21719 8 21734 4 21861 15 21891 14 21985 8 21999 6 22128 13 22157 15 22252 6 22265 6 22394 13 22423 15 22519 4 22531 6 22661 11 22688 17 22797 6 22928 8 22954 18 23064 4 23197 1 23220 20 23485 22 23751 23 24018 22 24284 21 24551 20 24817 18 25085 15 25461 3 25726 5 25992 5 26258 5 26524 5 27074 1 27338 6 27588 6 27602 9 27853 9 27867 11 28118 26 28383 27 28649 27 28915 27 29181 26 29447 26 29713 26 29979 26 30245 25 30512 24 30780 21 31047 20 31315 19 31585 15 31854 12 32121 12 32388 11 32654 11 32921 10 33187 9 33454 7 33722 3
case7_day0_slice_0093,small_bowel,23781 4 24046 7 24311 9 24576 11 24840 13 25105 15 25370 16 25635 17 25901 16 26167 16 26434 10 26701 5
case7_day0_slice_0093,stomach,17699 8 17963 11 18227 14 18491 17 18756 18 19020 20 19285 21 19550 22 19815 23 20080 24 20345 25 20610 26 20874 27 21139 27 21404 28 21669 28 21933 29 22198 29 22464 28 22729 27 22995 26 23261 25 23527 23 23793 20 24060 15 24327 11 24594 8
case7_day0_slice_0094,large_bowel,14724 6 14988 10 15230 5 15252 13 15336 2 15494 8 15517 14 15600 7 15759 10 15782 15 15864 10 16025 11 16047 16 16130 11 16290 12 16311 18 16395 12 16555 13 16576 18 16661 13 16819 15 16841 18 16927 14 17083 17 17106 18 17193 15 17348 17 17371 18 17459 16 17614 17 17636 17 17725 17 17879 17 17902 14 17991 17 18145 17 18169 12 18256 18 18410 17 18435 11 18522 18 18675 17 18701 10 18787 19 18940 18 18967 10 19053 19 19205 18 19234 8 19319 19 19470 18 19500 8 19585 18 19735 18 19766 8 19851 17 20000 18 20032 8 20117 16 20266 17 20298 8 20384 14 20531 18 20564 8 20650 13 20797 17 20830 8 20918 10 21063 16 21096 9 21187 5 21329 16 21361 10 21595 16 21627 11 21861 16 21892 12 22127 16 22158 13 22394 14 22423 15 22660 14 22689 16 22927 12 22954 17 23195 8 23220 18 23485 20 23750 21 24016 22 24282 22 24548 21 24814 21 25079 21 25345 20 25611 20 25877 20 26144 19 26410 19 26676 19 26809 3 26942 18 27073 7 27208 18 27337 9 27475 16 27602 11 27742 13 27855 5 27866 13 28011 2 28120 25 28386 25 28651 26 28916 27 29182 26 29448 26 29714 26 29980 25 30247 24 30514 23 30781 21 31049 19 31317 17 31585 15 31853 13 32120 12 32387 11 32653 11 32919 11 33186 9 33453 7
case7_day0_slice_0094,small_bowel,24046 4 24310 6 24378 6 24575 8 24643 8 24839 11 24908 10 25104 13 25173 11 25370 13 25437 13 25635 15 25702 14 25901 15 25967 14 26167 15 26233 13 26433 13 26498 12 26698 10 26764 11 26965 5 27030 10 27296 9 27563 7 27830 5
case7_day0_slice_0094,stomach,18228 11 18492 14 18757 16 19022 17 19286 20 19551 21 19816 22 20080 23 20345 24 20609 25 20873 26 21138 26 21402 27 21666 28 21930 29 22195 29 22460 29 22727 27 22993 26 23260 23 23527 20 23794 17 24061 14 24328 11 24595 8
case7_day0_slice_0095,large_bowel,14724 8 14988 13 15231 5 15253 15 15495 8 15518 17 15600 6 15760 10 15784 17 15865 8 16025 11 16049 19 16130 10 16290 13 16315 19 16395 12 16555 13 16580 20 16661 13 16819 15 16845 20 16926 14 17083 17 17109 22 17192 15 17348 17 17373 23 17458 17 17613 18 17638 24 17724 17 17878 18 17903 24 17990 18 18144 18 18169 24 18256 18 18409 18 18435 23 18522 19 18674 19 18702 11 18718 5 18787 20 18940 18 18968 8 19053 19 19204 19 19236 4 19319 19 19469 20 19585 19 19734 20 19851 18 20000 19 20117 18 20265 19 20383 16 20531 18 20650 12 20796 18 20917 9 21062 18 21100 2 21183 8 21328 17 21363 8 21450 6 21594 17 21627 11 21717 4 21860 17 21891 14 22126 18 22155 17 22393 16 22419 19 22659 16 22684 21 22926 15 22950 21 23193 13 23215 23 23461 9 23481 24 23747 24 24014 24 24281 22 24547 22 24813 22 25079 21 25345 20 25610 21 25876 21 26141 22 26407 22 26544 5 26673 22 26808 7 26939 22 27071 11 27205 22 27335 13 27471 21 27600 14 27738 19 27866 14 28005 17 28131 15 28273 13 28388 5 28397 15 28541 9 28653 25 28918 25 29184 25 29450 25 29716 25 29982 25 30249 23 30516 22 30784 19 31051 18 31318 16 31585 15 31852 14 32119 13 32386 12 32652 12 32918 11 33185 9 33452 6
case7_day0_slice_0095,small_bowel,23849 7 24045 3 24113 10 24310 5 24377 12 24574 8 24642 13 24839 9 24907 14 25105 10 25172 15 25370 11 25437 16 25635 13 25701 17 25901 14 25966 17 26166 15 26231 17 26432 15 26496 18 26698 13 26762 17 26964 9 27028 16 27230 4 27294 15 27561 13 27827 12 28094 9 28360 8 28627 4
case7_day0_slice_0095,stomach,18759 8 19023 11 19287 14 19552 15 19817 17 20081 19 20346 19 20610 21 20873 23 21137 24 21402 24 21666 26 21930 27 22194 28 22459 28 22724 28 22987 30 23252 29 23518 28 23784 26 24050 24 24316 22 24582 20 24848 18 25115 13 25382 11 25649 8 25916 5
case7_day0_slice_0096,large_bowel,14967 3 14991 10 15231 7 15255 14 15496 9 15520 16 15761 11 15785 17 15866 6 16026 13 16050 18 16131 8 16290 15 16316 18 16396 10 16555 16 16581 19 16662 11 16818 18 16847 19 16927 13 17082 20 17113 19 17193 14 17347 20 17378 19 17459 15 17612 20 17645 18 17725 16 17878 20 17911 18 17991 16 18143 20 18179 15 18257 17 18408 21 18446 14 18523 17 18673 21 18715 11 18789 17 18938 22 18986 4 19055 17 19203 22 19320 18 19468 22 19586 18 19734 21 19852 17 19999 21 20118 17 20264 21 20384 16 20530 20 20650 13 20796 19 20916 11 21061 19 21183 9 21327 19 21365 3 21449 8 21593 19 21626 11 21716 6 21859 18 21889 15 21984 2 22125 18 22153 18 22392 17 22419 19 22658 17 22684 20 22925 15 22950 20 23192 14 23215 22 23459 11 23481 22 23727 6 23747 22 24014 21 24281 20 24547 19 24813 19 25079 19 25345 19 25610 20 25747 5 25875 22 26012 7 26141 22 26277 9 26407 22 26542 10 26673 22 26807 11 26939 22 27071 13 27205 21 27335 15 27471 21 27600 16 27737 21 27866 16 28004 20 28132 16 28271 18 28397 16 28538 16 28663 16 28805 13 28927 18 29072 10 29192 18 29340 7 29456 20 29721 20 29987 20 30253 19 30519 19 30786 17 31052 17 31319 16 31586 14 31853 13 32121 10 32388 8 32655 6 32922 4
case7_day0_slice_0096,small_bowel,23322 2 23585 8 23850 9 24113 13 24310 3 24377 15 24575 5 24641 17 24840 8 24906 18 25105 10 25170 19 25371 11 25434 21 25636 12 25699 21 25901 14 25964 20 26166 15 26230 18 26431 16 26496 16 26696 16 26762 15 26962 16 27028 14 27228 9 27239 4 27294 13 27495 5 27560 13 27826 12 28092 11 28359 8 28626 5
case7_day0_slice_0096,stomach,19025 3 19289 7 19553 10 19817 12 20082 14 20347 15 20611 16 20875 18 21138 20 21402 21 21666 22 21930 24 22194 25 22459 26 22725 25 22990 25 23257 23 23523 21 23790 18 24057 16 24324 13 24590 11 24857 8 25125 3
